do_nms,iou_threshold,score_threshold,filter_too_big,correct,correct_box,incorrect,undetected
True,1.0,0.19,False,132,682,12805,392
True,1.0,0.2,True,81,438,748,419
True,1.0,0.2,False,121,645,11772,393
True,1.0,0.21,True,75,408,668,423
True,1.0,0.21,False,112,606,10823,395
True,1.0,0.22,True,69,382,581,428
True,1.0,0.22,False,106,568,9892,400
True,1.0,0.23,True,66,345,514,437
True,1.0,0.23,False,102,521,9093,408
True,1.0,0.24,True,66,316,465,440
True,1.0,0.24,False,101,484,8386,410
True,1.0,0.25,True,61,295,407,444
True,1.0,0.25,False,95,454,7672,410
True,1.0,0.26,True,55,277,371,447
True,1.0,0.26,False,89,429,7050,411
True,1.0,0.27,True,52,263,330,447
True,1.0,0.27,False,83,410,6525,412
True,1.0,0.28,True,52,247,293,449
True,1.0,0.28,False,82,385,6038,413
True,1.0,0.29,True,50,230,267,450
True,1.0,0.29,False,80,364,5568,413
True,1.0,0.3,True,49,221,247,452
True,1.0,0.3,False,78,350,5146,414
True,1.0,0.31,True,47,208,219,454
True,1.0,0.31,False,74,330,4748,415
True,1.0,0.32,True,44,200,203,457
True,1.0,0.32,False,69,317,4384,418
True,1.0,0.33,True,44,191,182,462
True,1.0,0.33,False,68,305,4045,420
True,1.0,0.34,True,43,181,169,462
True,1.0,0.34,False,67,292,3702,420
True,1.0,0.35,True,41,173,151,465
True,1.0,0.35,False,64,277,3383,422
True,1.0,0.36,True,38,168,136,467
True,1.0,0.36,False,60,270,3098,424
True,1.0,0.37,True,34,160,122,467
True,1.0,0.37,False,55,259,2837,424
True,1.0,0.38,True,33,151,113,470
True,1.0,0.38,False,54,248,2607,425
True,1.0,0.39,True,33,140,104,470
True,1.0,0.39,False,54,234,2379,425
True,1.0,0.4,True,31,137,90,471
True,1.0,0.4,False,52,227,2192,425
True,1.0,0.41,True,29,133,80,474
True,1.0,0.41,False,49,220,1991,426
True,1.0,0.42,True,27,129,77,477
True,1.0,0.42,False,44,213,1833,428
True,1.0,0.43,True,26,124,73,478
True,1.0,0.43,False,43,206,1681,428
True,1.0,0.44,True,26,117,65,481
True,1.0,0.44,False,42,191,1557,431
True,1.0,0.45,True,24,109,59,485
True,1.0,0.45,False,39,180,1437,433
True,1.0,0.46,True,24,106,55,485
True,1.0,0.46,False,38,174,1323,433
True,1.0,0.47,True,23,102,51,488
True,1.0,0.47,False,36,169,1207,434
True,1.0,0.48,True,23,99,47,488
True,1.0,0.48,False,35,160,1122,434
True,1.0,0.49,True,23,96,44,488
True,1.0,0.49,False,34,155,1038,434
True,1.0,0.5,True,22,93,43,489
True,1.0,0.5,False,32,150,961,434
True,1.0,0.51,True,21,89,37,492
True,1.0,0.51,False,31,146,885,435
True,1.0,0.52,True,20,87,33,493
True,1.0,0.52,False,30,140,814,436
True,1.0,0.53,True,20,82,31,496
True,1.0,0.53,False,27,132,751,438
True,1.0,0.54,True,20,78,30,496
True,1.0,0.54,False,26,126,697,439
True,1.0,0.55,True,20,78,29,496
True,1.0,0.55,False,25,124,661,439
True,1.0,0.56,True,20,73,28,499
True,1.0,0.56,False,25,115,623,441
True,1.0,0.57,True,17,68,25,500
True,1.0,0.57,False,21,109,580,441
True,1.0,0.58,True,16,66,25,501
True,1.0,0.58,False,20,107,547,441
True,1.0,0.59,True,15,66,23,501
True,1.0,0.59,False,18,103,515,441
True,1.0,0.6,True,15,65,21,502
True,1.0,0.6,False,18,101,478,442
True,1.0,0.61,True,15,61,19,504
True,1.0,0.61,False,17,96,445,442
True,1.0,0.62,True,14,59,18,505
True,1.0,0.62,False,16,94,415,442
True,1.0,0.63,True,12,54,17,507
True,1.0,0.63,False,14,88,399,442
True,1.0,0.64,True,12,53,16,509
True,1.0,0.64,False,14,86,374,442
True,1.0,0.65,True,12,52,15,509
True,1.0,0.65,False,14,84,349,443
True,1.0,0.66,True,12,50,12,510
True,1.0,0.66,False,14,78,326,444
True,1.0,0.67,True,12,47,10,512
True,1.0,0.67,False,14,74,303,445
True,1.0,0.68,True,12,44,9,513
True,1.0,0.68,False,14,68,283,447
True,1.0,0.69,True,12,41,8,515
True,1.0,0.69,False,14,65,274,448
True,1.0,0.7,True,12,40,7,515
True,1.0,0.7,False,14,63,259,449
True,1.0,0.71,True,11,36,7,518
True,1.0,0.71,False,13,58,248,451
True,1.0,0.72,True,11,34,7,519
True,1.0,0.72,False,13,54,241,452
True,1.0,0.73,True,11,33,7,519
True,1.0,0.73,False,13,50,233,453
True,1.0,0.74,True,11,33,7,519
True,1.0,0.74,False,13,47,224,453
True,1.0,0.75,True,11,32,7,519
True,1.0,0.75,False,12,45,212,453
True,1.0,0.76,True,11,31,5,520
True,1.0,0.76,False,12,44,202,454
True,1.0,0.77,True,10,29,4,522
True,1.0,0.77,False,11,41,190,454
True,1.0,0.78,True,10,25,3,527
True,1.0,0.78,False,10,37,182,457
True,1.0,0.79,True,9,23,3,528
True,1.0,0.79,False,9,34,179,458
True,1.0,0.8,True,8,22,3,530
True,1.0,0.8,False,8,31,172,459
True,1.0,0.81,True,6,18,3,532
True,1.0,0.81,False,6,26,164,463
True,1.0,0.82,True,5,16,2,534
True,1.0,0.82,False,5,24,153,467
True,1.0,0.83,True,5,14,2,535
True,1.0,0.83,False,5,20,143,469
True,1.0,0.84,True,4,13,2,536
True,1.0,0.84,False,4,19,136,471
True,1.0,0.85,True,4,12,1,537
True,1.0,0.85,False,4,16,125,476
True,1.0,0.86,True,3,11,1,538
True,1.0,0.86,False,3,14,119,478
True,1.0,0.87,True,3,10,1,539
True,1.0,0.87,False,3,12,106,481
True,1.0,0.88,True,2,8,1,539
True,1.0,0.88,False,2,9,97,487
True,1.0,0.89,True,2,8,1,539
True,1.0,0.89,False,2,9,90,488
True,1.0,0.9,True,1,7,1,540
True,1.0,0.9,False,1,8,79,495
True,1.0,0.91,True,1,5,1,542
True,1.0,0.91,False,1,5,59,503
True,1.0,0.92,True,1,3,1,544
True,1.0,0.92,False,1,3,47,509
True,1.0,0.93,True,0,1,1,546
True,1.0,0.93,False,0,1,41,514
True,1.0,0.94,True,0,1,0,546
True,1.0,0.94,False,0,1,31,519
True,1.0,0.95,True,0,0,0,547
True,1.0,0.95,False,0,0,23,525
True,1.0,0.96,True,0,0,0,547
True,1.0,0.96,False,0,0,13,534
True,1.0,0.97,True,0,0,0,547
True,1.0,0.97,False,0,0,6,541
True,1.0,0.98,True,0,0,0,547
True,1.0,0.98,False,0,0,1,546
True,1.0,0.99,True,0,0,0,547
True,1.0,0.99,False,0,0,0,547
True,1.0,1.0,True,0,0,0,547
True,1.0,1.0,False,0,0,0,547
False,0.0,0.0,True,1305,10440,251406,35
False,0.0,0.0,False,1454,11632,453474,33
False,0.0,0.01,True,527,4287,78628,112
False,0.0,0.01,False,632,5119,178714,106
False,0.0,0.02,True,402,2976,45598,179
False,0.0,0.02,False,500,3672,123494,174
False,0.0,0.03,True,333,2359,29217,235
False,0.0,0.03,False,423,2965,93383,229
False,0.0,0.04,True,295,1996,19912,269
False,0.0,0.04,False,378,2542,74320,265
False,0.0,0.05,True,263,1733,14383,296
False,0.0,0.05,False,344,2247,61419,291
False,0.0,0.06,True,235,1521,10703,311
False,0.0,0.06,False,311,2009,51925,304
False,0.0,0.07,True,209,1348,8176,322
False,0.0,0.07,False,283,1801,44684,314
False,0.0,0.08,True,184,1204,6425,329
False,0.0,0.08,False,256,1626,39002,321
False,0.0,0.09,True,167,1092,5123,339
False,0.0,0.09,False,233,1478,34449,331
False,0.0,0.1,True,154,986,4067,351
False,0.0,0.1,False,220,1350,30581,340
False,0.0,0.11,True,146,894,3279,369
False,0.0,0.11,False,210,1236,27293,355
False,0.0,0.12,True,137,831,2705,374
False,0.0,0.12,False,198,1150,24553,359
False,0.0,0.13,True,129,761,2267,387
False,0.0,0.13,False,188,1059,22121,372
False,0.0,0.14,True,123,687,1901,396
False,0.0,0.14,False,178,978,20064,380
False,0.0,0.15,True,112,629,1613,404
False,0.0,0.15,False,165,901,18269,383
False,0.0,0.16,True,106,591,1394,409
False,0.0,0.16,False,156,845,16716,387
False,0.0,0.17,True,98,544,1178,413
False,0.0,0.17,False,146,785,15262,389
False,0.0,0.18,True,93,495,989,416
False,0.0,0.18,False,140,725,13906,392
False,0.0,0.19,True,90,462,851,417
False,0.0,0.19,False,132,682,12805,392
False,0.0,0.2,True,81,438,748,419
False,0.0,0.2,False,121,645,11772,393
False,0.0,0.21,True,75,408,668,423
False,0.0,0.21,False,112,606,10823,395
False,0.0,0.22,True,69,382,581,428
False,0.0,0.22,False,106,568,9892,400
False,0.0,0.23,True,66,345,514,437
False,0.0,0.23,False,102,521,9093,408
False,0.0,0.24,True,66,316,465,440
False,0.0,0.24,False,101,484,8386,410
False,0.0,0.25,True,61,295,407,444
False,0.0,0.25,False,95,454,7672,410
False,0.0,0.26,True,55,277,371,447
False,0.0,0.26,False,89,429,7050,411
False,0.0,0.27,True,52,263,330,447
False,0.0,0.27,False,83,410,6525,412
False,0.0,0.28,True,52,247,293,449
False,0.0,0.28,False,82,385,6038,413
False,0.0,0.29,True,50,230,267,450
False,0.0,0.29,False,80,364,5568,413
False,0.0,0.3,True,49,221,247,452
False,0.0,0.3,False,78,350,5146,414
False,0.0,0.31,True,47,208,219,454
False,0.0,0.31,False,74,330,4748,415
False,0.0,0.32,True,44,200,203,457
False,0.0,0.32,False,69,317,4384,418
False,0.0,0.33,True,44,191,182,462
False,0.0,0.33,False,68,305,4045,420
False,0.0,0.34,True,43,181,169,462
False,0.0,0.34,False,67,292,3702,420
False,0.0,0.35,True,41,173,151,465
False,0.0,0.35,False,64,277,3383,422
False,0.0,0.36,True,38,168,136,467
False,0.0,0.36,False,60,270,3098,424
False,0.0,0.37,True,34,160,122,467
False,0.0,0.37,False,55,259,2837,424
False,0.0,0.38,True,33,151,113,470
False,0.0,0.38,False,54,248,2607,425
False,0.0,0.39,True,33,140,104,470
False,0.0,0.39,False,54,234,2379,425
False,0.0,0.4,True,31,137,90,471
False,0.0,0.4,False,52,227,2192,425
False,0.0,0.41,True,29,133,80,474
False,0.0,0.41,False,49,220,1991,426
False,0.0,0.42,True,27,129,77,477
False,0.0,0.42,False,44,213,1833,428
False,0.0,0.43,True,26,124,73,478
False,0.0,0.43,False,43,206,1681,428
False,0.0,0.44,True,26,117,65,481
False,0.0,0.44,False,42,191,1557,431
False,0.0,0.45,True,24,109,59,485
False,0.0,0.45,False,39,180,1437,433
False,0.0,0.46,True,24,106,55,485
False,0.0,0.46,False,38,174,1323,433
False,0.0,0.47,True,23,102,51,488
False,0.0,0.47,False,36,169,1207,434
False,0.0,0.48,True,23,99,47,488
False,0.0,0.48,False,35,160,1122,434
False,0.0,0.49,True,23,96,44,488
False,0.0,0.49,False,34,155,1038,434
False,0.0,0.5,True,22,93,43,489
False,0.0,0.5,False,32,150,961,434
False,0.0,0.51,True,21,89,37,492
False,0.0,0.51,False,31,146,885,435
False,0.0,0.52,True,20,87,33,493
False,0.0,0.52,False,30,140,814,436
False,0.0,0.53,True,20,82,31,496
False,0.0,0.53,False,27,132,751,438
False,0.0,0.54,True,20,78,30,496
False,0.0,0.54,False,26,126,697,439
False,0.0,0.55,True,20,78,29,496
False,0.0,0.55,False,25,124,661,439
False,0.0,0.56,True,20,73,28,499
False,0.0,0.56,False,25,115,623,441
False,0.0,0.57,True,17,68,25,500
False,0.0,0.57,False,21,109,580,441
False,0.0,0.58,True,16,66,25,501
False,0.0,0.58,False,20,107,547,441
False,0.0,0.59,True,15,66,23,501
False,0.0,0.59,False,18,103,515,441
False,0.0,0.6,True,15,65,21,502
False,0.0,0.6,False,18,101,478,442
False,0.0,0.61,True,15,61,19,504
False,0.0,0.61,False,17,96,445,442
False,0.0,0.62,True,14,59,18,505
False,0.0,0.62,False,16,94,415,442
False,0.0,0.63,True,12,54,17,507
False,0.0,0.63,False,14,88,399,442
False,0.0,0.64,True,12,53,16,509
False,0.0,0.64,False,14,86,374,442
False,0.0,0.65,True,12,52,15,509
False,0.0,0.65,False,14,84,349,443
False,0.0,0.66,True,12,50,12,510
False,0.0,0.66,False,14,78,326,444
False,0.0,0.67,True,12,47,10,512
False,0.0,0.67,False,14,74,303,445
False,0.0,0.68,True,12,44,9,513
False,0.0,0.68,False,14,68,283,447
False,0.0,0.69,True,12,41,8,515
False,0.0,0.69,False,14,65,274,448
False,0.0,0.7,True,12,40,7,515
False,0.0,0.7,False,14,63,259,449
False,0.0,0.71,True,11,36,7,518
False,0.0,0.71,False,13,58,248,451
False,0.0,0.72,True,11,34,7,519
False,0.0,0.72,False,13,54,241,452
False,0.0,0.73,True,11,33,7,519
False,0.0,0.73,False,13,50,233,453
False,0.0,0.74,True,11,33,7,519
False,0.0,0.74,False,13,47,224,453
False,0.0,0.75,True,11,32,7,519
False,0.0,0.75,False,12,45,212,453
False,0.0,0.76,True,11,31,5,520
False,0.0,0.76,False,12,44,202,454
False,0.0,0.77,True,10,29,4,522
False,0.0,0.77,False,11,41,190,454
False,0.0,0.78,True,10,25,3,527
False,0.0,0.78,False,10,37,182,457
False,0.0,0.79,True,9,23,3,528
False,0.0,0.79,False,9,34,179,458
False,0.0,0.8,True,8,22,3,530
False,0.0,0.8,False,8,31,172,459
False,0.0,0.81,True,6,18,3,532
False,0.0,0.81,False,6,26,164,463
False,0.0,0.82,True,5,16,2,534
False,0.0,0.82,False,5,24,153,467
False,0.0,0.83,True,5,14,2,535
False,0.0,0.83,False,5,20,143,469
False,0.0,0.84,True,4,13,2,536
False,0.0,0.84,False,4,19,136,471
False,0.0,0.85,True,4,12,1,537
False,0.0,0.85,False,4,16,125,476
False,0.0,0.86,True,3,11,1,538
False,0.0,0.86,False,3,14,119,478
False,0.0,0.87,True,3,10,1,539
False,0.0,0.87,False,3,12,106,481
False,0.0,0.88,True,2,8,1,539
False,0.0,0.88,False,2,9,97,487
False,0.0,0.89,True,2,8,1,539
False,0.0,0.89,False,2,9,90,488
False,0.0,0.9,True,1,7,1,540
False,0.0,0.9,False,1,8,79,495
False,0.0,0.91,True,1,5,1,542
False,0.0,0.91,False,1,5,59,503
False,0.0,0.92,True,1,3,1,544
False,0.0,0.92,False,1,3,47,509
False,0.0,0.93,True,0,1,1,546
False,0.0,0.93,False,0,1,41,514
False,0.0,0.94,True,0,1,0,546
False,0.0,0.94,False,0,1,31,519
False,0.0,0.95,True,0,0,0,547
False,0.0,0.95,False,0,0,23,525
False,0.0,0.96,True,0,0,0,547
False,0.0,0.96,False,0,0,13,534
False,0.0,0.97,True,0,0,0,547
False,0.0,0.97,False,0,0,6,541
False,0.0,0.98,True,0,0,0,547
False,0.0,0.98,False,0,0,1,546
False,0.0,0.99,True,0,0,0,547
False,0.0,0.99,False,0,0,0,547
False,0.0,1.0,True,0,0,0,547
False,0.0,1.0,False,0,0,0,547
False,0.1,0.0,True,1305,10440,251406,35
False,0.1,0.0,False,1454,11632,453474,33
False,0.1,0.01,True,527,4287,78628,112
False,0.1,0.01,False,632,5119,178714,106
False,0.1,0.02,True,402,2976,45598,179
False,0.1,0.02,False,500,3672,123494,174
False,0.1,0.03,True,333,2359,29217,235
False,0.1,0.03,False,423,2965,93383,229
False,0.1,0.04,True,295,1996,19912,269
False,0.1,0.04,False,378,2542,74320,265
False,0.1,0.05,True,263,1733,14383,296
False,0.1,0.05,False,344,2247,61419,291
False,0.1,0.06,True,235,1521,10703,311
False,0.1,0.06,False,311,2009,51925,304
False,0.1,0.07,True,209,1348,8176,322
False,0.1,0.07,False,283,1801,44684,314
False,0.1,0.08,True,184,1204,6425,329
False,0.1,0.08,False,256,1626,39002,321
False,0.1,0.09,True,167,1092,5123,339
False,0.1,0.09,False,233,1478,34449,331
False,0.1,0.1,True,154,986,4067,351
False,0.1,0.1,False,220,1350,30581,340
False,0.1,0.11,True,146,894,3279,369
False,0.1,0.11,False,210,1236,27293,355
False,0.1,0.12,True,137,831,2705,374
False,0.1,0.12,False,198,1150,24553,359
False,0.1,0.13,True,129,761,2267,387
False,0.1,0.13,False,188,1059,22121,372
False,0.1,0.14,True,123,687,1901,396
False,0.1,0.14,False,178,978,20064,380
False,0.1,0.15,True,112,629,1613,404
False,0.1,0.15,False,165,901,18269,383
False,0.1,0.16,True,106,591,1394,409
False,0.1,0.16,False,156,845,16716,387
False,0.1,0.17,True,98,544,1178,413
False,0.1,0.17,False,146,785,15262,389
False,0.1,0.18,True,93,495,989,416
False,0.1,0.18,False,140,725,13906,392
False,0.1,0.19,True,90,462,851,417
False,0.1,0.19,False,132,682,12805,392
False,0.1,0.2,True,81,438,748,419
False,0.1,0.2,False,121,645,11772,393
False,0.1,0.21,True,75,408,668,423
False,0.1,0.21,False,112,606,10823,395
False,0.1,0.22,True,69,382,581,428
False,0.1,0.22,False,106,568,9892,400
False,0.1,0.23,True,66,345,514,437
False,0.1,0.23,False,102,521,9093,408
False,0.1,0.24,True,66,316,465,440
False,0.1,0.24,False,101,484,8386,410
False,0.1,0.25,True,61,295,407,444
False,0.1,0.25,False,95,454,7672,410
False,0.1,0.26,True,55,277,371,447
False,0.1,0.26,False,89,429,7050,411
False,0.1,0.27,True,52,263,330,447
False,0.1,0.27,False,83,410,6525,412
False,0.1,0.28,True,52,247,293,449
False,0.1,0.28,False,82,385,6038,413
False,0.1,0.29,True,50,230,267,450
False,0.1,0.29,False,80,364,5568,413
False,0.1,0.3,True,49,221,247,452
False,0.1,0.3,False,78,350,5146,414
False,0.1,0.31,True,47,208,219,454
False,0.1,0.31,False,74,330,4748,415
False,0.1,0.32,True,44,200,203,457
False,0.1,0.32,False,69,317,4384,418
False,0.1,0.33,True,44,191,182,462
False,0.1,0.33,False,68,305,4045,420
False,0.1,0.34,True,43,181,169,462
False,0.1,0.34,False,67,292,3702,420
False,0.1,0.35,True,41,173,151,465
False,0.1,0.35,False,64,277,3383,422
False,0.1,0.36,True,38,168,136,467
False,0.1,0.36,False,60,270,3098,424
False,0.1,0.37,True,34,160,122,467
False,0.1,0.37,False,55,259,2837,424
False,0.1,0.38,True,33,151,113,470
False,0.1,0.38,False,54,248,2607,425
False,0.1,0.39,True,33,140,104,470
False,0.1,0.39,False,54,234,2379,425
False,0.1,0.4,True,31,137,90,471
False,0.1,0.4,False,52,227,2192,425
False,0.1,0.41,True,29,133,80,474
False,0.1,0.41,False,49,220,1991,426
False,0.1,0.42,True,27,129,77,477
False,0.1,0.42,False,44,213,1833,428
False,0.1,0.43,True,26,124,73,478
False,0.1,0.43,False,43,206,1681,428
False,0.1,0.44,True,26,117,65,481
False,0.1,0.44,False,42,191,1557,431
False,0.1,0.45,True,24,109,59,485
False,0.1,0.45,False,39,180,1437,433
False,0.1,0.46,True,24,106,55,485
False,0.1,0.46,False,38,174,1323,433
False,0.1,0.47,True,23,102,51,488
False,0.1,0.47,False,36,169,1207,434
False,0.1,0.48,True,23,99,47,488
False,0.1,0.48,False,35,160,1122,434
False,0.1,0.49,True,23,96,44,488
False,0.1,0.49,False,34,155,1038,434
False,0.1,0.5,True,22,93,43,489
False,0.1,0.5,False,32,150,961,434
False,0.1,0.51,True,21,89,37,492
False,0.1,0.51,False,31,146,885,435
False,0.1,0.52,True,20,87,33,493
False,0.1,0.52,False,30,140,814,436
False,0.1,0.53,True,20,82,31,496
False,0.1,0.53,False,27,132,751,438
False,0.1,0.54,True,20,78,30,496
False,0.1,0.54,False,26,126,697,439
False,0.1,0.55,True,20,78,29,496
False,0.1,0.55,False,25,124,661,439
False,0.1,0.56,True,20,73,28,499
False,0.1,0.56,False,25,115,623,441
False,0.1,0.57,True,17,68,25,500
False,0.1,0.57,False,21,109,580,441
False,0.1,0.58,True,16,66,25,501
False,0.1,0.58,False,20,107,547,441
False,0.1,0.59,True,15,66,23,501
False,0.1,0.59,False,18,103,515,441
False,0.1,0.6,True,15,65,21,502
False,0.1,0.6,False,18,101,478,442
False,0.1,0.61,True,15,61,19,504
False,0.1,0.61,False,17,96,445,442
False,0.1,0.62,True,14,59,18,505
False,0.1,0.62,False,16,94,415,442
False,0.1,0.63,True,12,54,17,507
False,0.1,0.63,False,14,88,399,442
False,0.1,0.64,True,12,53,16,509
False,0.1,0.64,False,14,86,374,442
False,0.1,0.65,True,12,52,15,509
False,0.1,0.65,False,14,84,349,443
False,0.1,0.66,True,12,50,12,510
False,0.1,0.66,False,14,78,326,444
False,0.1,0.67,True,12,47,10,512
False,0.1,0.67,False,14,74,303,445
False,0.1,0.68,True,12,44,9,513
False,0.1,0.68,False,14,68,283,447
False,0.1,0.69,True,12,41,8,515
False,0.1,0.69,False,14,65,274,448
False,0.1,0.7,True,12,40,7,515
False,0.1,0.7,False,14,63,259,449
False,0.1,0.71,True,11,36,7,518
False,0.1,0.71,False,13,58,248,451
False,0.1,0.72,True,11,34,7,519
False,0.1,0.72,False,13,54,241,452
False,0.1,0.73,True,11,33,7,519
False,0.1,0.73,False,13,50,233,453
False,0.1,0.74,True,11,33,7,519
False,0.1,0.74,False,13,47,224,453
False,0.1,0.75,True,11,32,7,519
False,0.1,0.75,False,12,45,212,453
False,0.1,0.76,True,11,31,5,520
False,0.1,0.76,False,12,44,202,454
False,0.1,0.77,True,10,29,4,522
False,0.1,0.77,False,11,41,190,454
False,0.1,0.78,True,10,25,3,527
False,0.1,0.78,False,10,37,182,457
False,0.1,0.79,True,9,23,3,528
False,0.1,0.79,False,9,34,179,458
False,0.1,0.8,True,8,22,3,530
False,0.1,0.8,False,8,31,172,459
False,0.1,0.81,True,6,18,3,532
False,0.1,0.81,False,6,26,164,463
False,0.1,0.82,True,5,16,2,534
False,0.1,0.82,False,5,24,153,467
False,0.1,0.83,True,5,14,2,535
False,0.1,0.83,False,5,20,143,469
False,0.1,0.84,True,4,13,2,536
False,0.1,0.84,False,4,19,136,471
False,0.1,0.85,True,4,12,1,537
False,0.1,0.85,False,4,16,125,476
False,0.1,0.86,True,3,11,1,538
False,0.1,0.86,False,3,14,119,478
False,0.1,0.87,True,3,10,1,539
False,0.1,0.87,False,3,12,106,481
False,0.1,0.88,True,2,8,1,539
False,0.1,0.88,False,2,9,97,487
False,0.1,0.89,True,2,8,1,539
False,0.1,0.89,False,2,9,90,488
False,0.1,0.9,True,1,7,1,540
False,0.1,0.9,False,1,8,79,495
False,0.1,0.91,True,1,5,1,542
False,0.1,0.91,False,1,5,59,503
False,0.1,0.92,True,1,3,1,544
False,0.1,0.92,False,1,3,47,509
False,0.1,0.93,True,0,1,1,546
False,0.1,0.93,False,0,1,41,514
False,0.1,0.94,True,0,1,0,546
False,0.1,0.94,False,0,1,31,519
False,0.1,0.95,True,0,0,0,547
False,0.1,0.95,False,0,0,23,525
False,0.1,0.96,True,0,0,0,547
False,0.1,0.96,False,0,0,13,534
False,0.1,0.97,True,0,0,0,547
False,0.1,0.97,False,0,0,6,541
False,0.1,0.98,True,0,0,0,547
False,0.1,0.98,False,0,0,1,546
False,0.1,0.99,True,0,0,0,547
False,0.1,0.99,False,0,0,0,547
False,0.1,1.0,True,0,0,0,547
False,0.1,1.0,False,0,0,0,547
False,0.2,0.0,True,1305,10440,251406,35
False,0.2,0.0,False,1454,11632,453474,33
False,0.2,0.01,True,527,4287,78628,112
False,0.2,0.01,False,632,5119,178714,106
False,0.2,0.02,True,402,2976,45598,179
False,0.2,0.02,False,500,3672,123494,174
False,0.2,0.03,True,333,2359,29217,235
False,0.2,0.03,False,423,2965,93383,229
False,0.2,0.04,True,295,1996,19912,269
False,0.2,0.04,False,378,2542,74320,265
False,0.2,0.05,True,263,1733,14383,296
False,0.2,0.05,False,344,2247,61419,291
False,0.2,0.06,True,235,1521,10703,311
False,0.2,0.06,False,311,2009,51925,304
False,0.2,0.07,True,209,1348,8176,322
False,0.2,0.07,False,283,1801,44684,314
False,0.2,0.08,True,184,1204,6425,329
False,0.2,0.08,False,256,1626,39002,321
False,0.2,0.09,True,167,1092,5123,339
False,0.2,0.09,False,233,1478,34449,331
False,0.2,0.1,True,154,986,4067,351
False,0.2,0.1,False,220,1350,30581,340
False,0.2,0.11,True,146,894,3279,369
False,0.2,0.11,False,210,1236,27293,355
False,0.2,0.12,True,137,831,2705,374
False,0.2,0.12,False,198,1150,24553,359
False,0.2,0.13,True,129,761,2267,387
False,0.2,0.13,False,188,1059,22121,372
False,0.2,0.14,True,123,687,1901,396
False,0.2,0.14,False,178,978,20064,380
False,0.2,0.15,True,112,629,1613,404
False,0.2,0.15,False,165,901,18269,383
False,0.2,0.16,True,106,591,1394,409
False,0.2,0.16,False,156,845,16716,387
False,0.2,0.17,True,98,544,1178,413
False,0.2,0.17,False,146,785,15262,389
False,0.2,0.18,True,93,495,989,416
False,0.2,0.18,False,140,725,13906,392
False,0.2,0.19,True,90,462,851,417
False,0.2,0.19,False,132,682,12805,392
False,0.2,0.2,True,81,438,748,419
False,0.2,0.2,False,121,645,11772,393
False,0.2,0.21,True,75,408,668,423
False,0.2,0.21,False,112,606,10823,395
False,0.2,0.22,True,69,382,581,428
False,0.2,0.22,False,106,568,9892,400
False,0.2,0.23,True,66,345,514,437
False,0.2,0.23,False,102,521,9093,408
False,0.2,0.24,True,66,316,465,440
False,0.2,0.24,False,101,484,8386,410
False,0.2,0.25,True,61,295,407,444
False,0.2,0.25,False,95,454,7672,410
False,0.2,0.26,True,55,277,371,447
False,0.2,0.26,False,89,429,7050,411
False,0.2,0.27,True,52,263,330,447
False,0.2,0.27,False,83,410,6525,412
False,0.2,0.28,True,52,247,293,449
False,0.2,0.28,False,82,385,6038,413
False,0.2,0.29,True,50,230,267,450
False,0.2,0.29,False,80,364,5568,413
False,0.2,0.3,True,49,221,247,452
False,0.2,0.3,False,78,350,5146,414
False,0.2,0.31,True,47,208,219,454
False,0.2,0.31,False,74,330,4748,415
False,0.2,0.32,True,44,200,203,457
False,0.2,0.32,False,69,317,4384,418
False,0.2,0.33,True,44,191,182,462
False,0.2,0.33,False,68,305,4045,420
False,0.2,0.34,True,43,181,169,462
False,0.2,0.34,False,67,292,3702,420
False,0.2,0.35,True,41,173,151,465
False,0.2,0.35,False,64,277,3383,422
False,0.2,0.36,True,38,168,136,467
False,0.2,0.36,False,60,270,3098,424
False,0.2,0.37,True,34,160,122,467
False,0.2,0.37,False,55,259,2837,424
False,0.2,0.38,True,33,151,113,470
False,0.2,0.38,False,54,248,2607,425
False,0.2,0.39,True,33,140,104,470
False,0.2,0.39,False,54,234,2379,425
False,0.2,0.4,True,31,137,90,471
False,0.2,0.4,False,52,227,2192,425
False,0.2,0.41,True,29,133,80,474
False,0.2,0.41,False,49,220,1991,426
False,0.2,0.42,True,27,129,77,477
False,0.2,0.42,False,44,213,1833,428
False,0.2,0.43,True,26,124,73,478
False,0.2,0.43,False,43,206,1681,428
False,0.2,0.44,True,26,117,65,481
False,0.2,0.44,False,42,191,1557,431
False,0.2,0.45,True,24,109,59,485
False,0.2,0.45,False,39,180,1437,433
False,0.2,0.46,True,24,106,55,485
False,0.2,0.46,False,38,174,1323,433
False,0.2,0.47,True,23,102,51,488
False,0.2,0.47,False,36,169,1207,434
False,0.2,0.48,True,23,99,47,488
False,0.2,0.48,False,35,160,1122,434
False,0.2,0.49,True,23,96,44,488
False,0.2,0.49,False,34,155,1038,434
False,0.2,0.5,True,22,93,43,489
False,0.2,0.5,False,32,150,961,434
False,0.2,0.51,True,21,89,37,492
False,0.2,0.51,False,31,146,885,435
False,0.2,0.52,True,20,87,33,493
False,0.2,0.52,False,30,140,814,436
False,0.2,0.53,True,20,82,31,496
False,0.2,0.53,False,27,132,751,438
False,0.2,0.54,True,20,78,30,496
False,0.2,0.54,False,26,126,697,439
False,0.2,0.55,True,20,78,29,496
False,0.2,0.55,False,25,124,661,439
False,0.2,0.56,True,20,73,28,499
False,0.2,0.56,False,25,115,623,441
False,0.2,0.57,True,17,68,25,500
